employee_id,first_name,last_name,email,hire_date,job_title,department,salary,manager_id,address,city,state,zip_code,birth_date,status
1615,Johnny,Dennis,johnny.dennis@sanchez.info,2016-07-29,Software Engineer,HR,45284.91,2002,6390 Johnson Extensions,Port Scott,NV,29409,1983-07-14,On Leave
1616,Michael,Yates,michael.yates@wells.com,2026-04-15,HR Specialist,IT,109815.05,,44886 Wallace Route Suite 394,Emilystad,AR,36613,1996-04-23,Active
1617,Joel,Garcia,JOEL.GARCIA@BROOKS.COM,2017-03-19,software engineer,ANALYTICS,48590.62,,846 Torres Cape Apt. 046,East Taylor,AK,94176,1974-10-22,Inactive
1618,Brittany,Nelson,brittany@job.com,2026-09-18,Data Analyst,Marketing,60331.27,2001,306 Pacheco Harbors,Whiteshire,MO,66395,1983-12-28,On Leave
1619,Kevin,Walls,kevin.walls@shelton-cannon.com,2023-06-07,Data Analyst,Sales,"$106,140.93",2003,7755 Martin Lock,North Victoriaberg,HI,66735,1987-05-29,Active
1620,Mitchell,Estrada,MITCHELL.ESTRADA@CAMPBELL-SMITH.COM,2017-03-24,Data Analyst,HR,71204.79,2002,95806 Yates Forge Apt. 413,East Kristin,MT,10344,1996-02-24,On Leave
1621,Brittany,Bauer,brittany.bauer@gonzalez.com,2026-03-18,HR Specialist,IT,44542.02,2001,39362 Tamara Plaza Suite 573,North Matthewberg,WY,62390,1982-03-14,Inactive
1622,Guy,Watkins,guy.watkins@wheeler.net,2018-10-11,HR Specialist,Sales,"$87,891.46",2002,5300 Ronald Views,Lake Robertfort,CO,51245,1973-01-02,On Leave
1623,Kevin,Tanner,,2019-07-01,sales representative,ANALYTICS,113085.93,2001,63164 Zimmerman Shores Apt. 546,North Alicia,IN,43453,1987-02-06,On Leave
1624,Eric,Ferguson,eric.ferguson@house.biz,2017-06-01,Project Manager,IT,102280.95,2002,30958 Sherry Pine,New David,ND,40592,1988-08-04,On Leave
1625,Kevin,Singleton,kevin.singleton@smith.net,2017-06-06,HR Specialist,Analytics,"$45,065.72",2001,954 Dickson Stravenue,West Markburgh,TX,15151,1991-06-04,Active
1626,Terri,Dennis,terri.dennis@wood-alexander.org,2025-10-22,Sales Representative,HR,89423.96,,8356 Sara Orchard Suite 890,Port Nicole,OH,75063,1996-02-24,Active
1627,Joshua,Woodward,joshua.woodward@barrett-reyes.org,2018-09-06,Project Manager,HR,54710.18,,34942 Blackwell Junctions,West Juliebury,AK,19180,1996-03-29,On Leave
1628,Erica,Nash,erica@early.com,2022-11-02,Project Manager,Analytics,"$96,555.60",2002,010 Roberts Shores,North Jennifer,DE,20080,1994-04-03,Active
1629,Brian,Booker,brian.booker@garza.com,2021-08-10,Software Engineer,HR,96153.95,,65594 Jeremiah Mountain Suite 028,Sanchezfort,MP,70458,1976-01-04,On Leave
1630,Kelly,Carpenter,kelly.carpenter@deleon.info,2019-12-11,SOFTWARE ENGINEER,SALES,"$43,912.93",2003,431 Richard Place Apt. 001,East Crystalbury,MA,59627,1989-04-23,Inactive
1631,Suzanne,Lopez,suzanne.lopez@hoffman.com,2021-04-22,HR Specialist,Analytics,51704.26,2003,93368 Morris Street,South Bryanchester,GU,90245,1990-03-24,Inactive
1632,Joann,Johnson,joann.johnson@velazquez.com,2022-04-16,data analyst,MARKETING,"$132,168.82",2003,7523 Kathy Springs,East Chrisbury,WV,61744,1962-08-08,Inactive
1633,James,Waters,james.waters@page.org,2025-04-13,Software Engineer,Marketing,131526.68,2003,71860 Miller Forest Suite 120,Howellstad,ID,38129,2003-01-22,Active
1634,Eric,Hudson,ERIC.HUDSON@FIGUEROA.COM,2017-10-01,Software Engineer,Sales,60976.48,2003,80831 Wells Flats Apt. 830,Brownville,SD,35512,1994-12-19,On Leave
1635,Jason,Wilson,jason@opportunity.com,2021-04-08,Software Engineer,Marketing,"$88,063.89",2003,56740 Justin Glen,Lake Anthony,AK,39791,1970-08-12,On Leave
1636,Christina,Aguirre,christina@set.com,2026-06-16,HR Specialist,Sales,96335.56,,70759 Smith Wells,Jasonmouth,MO,26169,1977-10-10,Inactive
1637,Robert,Ferguson,robert.ferguson@pearson-ali.com,2019-01-12,Data Analyst,HR,131435.67,2002,4289 Andrade Flats,Port Lancehaven,NV,69949,2000-02-15,Inactive
1638,Jeffrey,Petersen,jeffrey.petersen@graves.com,2025-01-19,Data Analyst,Sales,90229.16,2003,741 Heather Loaf,Mendozaport,MI,04096,1976-12-21,Inactive
1639,Chelsea,Harris,chelsea.harris@ball.net,2021-06-25,HR Specialist,Sales,133517.3,2001,8620 Dawn Islands Apt. 497,East Maryberg,OR,87495,1965-03-07,On Leave
1640,Kimberly,Hernandez,kimberly@inside.com,2017-10-04,Data Analyst,Analytics,42503.11,2001,936 Gentry Isle Suite 316,South Dennis,NC,73391,1968-09-07,Active
1641,Patricia,Russo,PATRICIA.RUSSO@BARRETT-BROWN.COM,2024-11-26,Software Engineer,Analytics,142851.23,,7403 Christopher Shores Suite 515,Pattonburgh,CT,83132,2000-04-27,Active
1642,Jacob,Doyle,jacob.doyle@ritter-evans.com,2019-12-31,Software Engineer,Marketing,63126.53,2001,70174 Johnson Via Apt. 930,Kruegerville,AZ,15917,1979-06-11,Active
1643,Tammy,Henderson,tammy.henderson@ferguson-ball.org,2021-12-26,Data Analyst,IT,144879.95,,357 Valdez Falls,Isabelside,MP,95814,1975-09-01,On Leave
1644,Sharon,Cox,sharon.cox@jones.com,2020-08-09,Sales Representative,HR,105203.81,2001,0121 Day Tunnel Suite 842,North Danaburgh,NY,08352,1971-12-01,On Leave
1645,James,Adams,james.adams@kennedy-dickson.org,2017-10-16,Software Engineer,HR,86059.01,2002,9883 Washington Forge,East Samantha,KS,11450,1963-03-08,On Leave
1646,Todd,Blankenship,todd.blankenship@lee-garrett.com,2019-12-03,Sales Representative,Analytics,98281.7,,68051 Zachary Garden Suite 407,East Susanchester,LA,35959,1981-07-06,On Leave
1647,Kristina,Stevens,kristina.stevens@king.com,2020-02-13,project manager,MARKETING,"$133,507.59",2001,6083 Julia Drives Suite 334,East Jessica,AL,08325,1999-01-10,Inactive
1648,Jodi,Patel,jodi.patel@walker.biz,2026-05-14,HR SPECIALIST,ANALYTICS,43202.93,2001,987 Robert Manors Apt. 014,Wellsfurt,TX,27694,1967-12-15,Inactive
1649,Katherine,Dominguez,,2019-05-10,Project Manager,Marketing,75407.85,,3391 David River,Port Megan,NV,56542,1995-11-30,Inactive
1650,Pamela,Hall,pamela.hall@thompson.com,2016-05-21,HR Specialist,Marketing,47721.52,2001,88121 Marilyn Station Suite 884,New Jeffery,DE,03403,1997-07-21,Active
1651,Anthony,Johnson,anthony.johnson@harris.com,2024-03-27,data analyst,sales,104058.89,2002,79943 Nichols Terrace,Brandyport,OR,69532,1963-03-20,Inactive
1652,Thomas,Hancock,thomas.hancock@reese.com,2019-10-23,Project Manager,Analytics,137475.09,2001,08670 Angela Glen,Thomasberg,WY,77936,1980-08-24,On Leave
1653,Laurie,Sanchez,laurie.sanchez@montoya.com,2018-06-11,SOFTWARE ENGINEER,ANALYTICS,"$68,995.05",2002,14044 Hernandez Path,Millerhaven,ND,24097,2000-02-14,On Leave
1654,Tammy,Horton,tammy.horton@wade.com,2023-09-10,Data Analyst,Sales,109086.13,2002,8541 Carlson Rapids Apt. 167,Lindamouth,VA,57012,1977-05-02,Inactive
1655,Rebecca,West,rebecca.west@friedman.info,2022-08-15,Project Manager,HR,"$97,351.37",2001,10266 Marcia Skyway Suite 397,Bethport,AS,24746,2003-11-14,Active
1656,Christy,Gay,christy.gay@@company.com,2017-02-13,HR SPECIALIST,SALES,146819.85,2003,2226 Mary Trail Suite 353,East Jeffreymouth,SD,01668,1962-10-22,Inactive
1657,Nancy,Jones,nancy.jones@manning-shelton.com,2018-10-28,SOFTWARE ENGINEER,MARKETING,"$51,819.92",2002,0050 Daniel Bridge,Adamsburgh,WA,74207,1979-10-18,On Leave
1658,Kevin,Brown,KEVIN.BROWN@GREEN-ROBERTSON.COM,2019-05-17,Data Analyst,Sales,111969.16,2002,6574 Serrano Grove,Fisherview,AK,44496,1980-11-13,Inactive
1659,Amanda,Johnson,amanda.johnson@price-freeman.info,2020-07-06,Sales Representative,IT,"$77,077.43",2002,83392 Butler Underpass,Lake Joyton,AS,15196,1989-06-30,On Leave
1660,Shawn,Smith,shawn.smith@carpenter.com,2026-02-23,Software Engineer,HR,146835.32,2002,423 Morales Place Suite 700,Matthewton,TN,05309,1963-07-08,Active
1661,Juan,Williams,JUAN.WILLIAMS@WISE.BIZ,2023-04-21,Project Manager,Analytics,118437.63,2001,873 Henry Shore,East Cindyfort,RI,83978,1989-02-19,Inactive
1662,Daryl,Wilson,daryl.wilson@thompson.biz,2020-04-07,Project Manager,Marketing,71394.48,2002,54840 Kayla Junctions Apt. 938,Port Karen,VA,70848,1967-12-31,Active
1663,Lori,Ward,lori.ward@smith.com,2021-05-17,Data Analyst,HR,"$132,906.60",2003,36692 Russo Street Suite 773,Port Travis,OK,33646,1982-05-29,On Leave
1664,Nicholas,Davidson,nicholas.davidson@lewis-morton.info,2020-10-11,hr specialist,analytics,"$105,526.57",,2791 Castaneda Trail,New Emmaborough,CO,56050,1997-01-27,On Leave
1665,Sean,Wilson,sean.wilson@knox-silva.biz,2021-12-08,Project Manager,IT,"$93,363.45",,167 Melissa Point,East Brandonton,OK,10494,1964-01-14,Active
1666,Natasha,Alvarado,natasha.alvarado@young.com,2016-08-06,HR SPECIALIST,hr,"$122,253.11",2001,0240 Natasha Mount Apt. 810,Davidhaven,PR,32402,1989-01-30,On Leave
1667,Aaron,Garrison,aaron@.com,2020-01-01,DATA ANALYST,HR,"$131,754.85",,342 Ward Roads Apt. 962,North Cassandra,NM,47502,1966-09-27,Active
1668,Kevin,Thornton,kevin.thornton@santana-atkins.info,2024-01-15,Sales Representative,Marketing,108159.5,2001,53598 Williams Shores,Johntown,MN,21860,1992-09-26,Active
1669,Matthew,Johnson,MATTHEW.JOHNSON@LAWRENCE.COM,2021-02-20,Data Analyst,IT,66994.56,2002,768 Jenna Bridge Apt. 356,South Nicholasmouth,VI,96033,1995-08-12,Active
1670,Mark,Smith,mark.smith@taylor-adams.com,2022-02-21,Data Analyst,Sales,104268.6,2003,05940 Garcia Shores,Lake Cesar,IN,33511,1992-04-26,Active
1671,Susan,Green,susan.green@bush.com,2019-02-19,Project Manager,HR,71769.96,,6561 Mark Overpass,Port Ashley,OK,63037,1992-07-26,On Leave
1672,Walter,Owen,walter.owen@perez.com,2016-10-19,sales representative,SALES,69856.64,2002,378 Robin Mills Apt. 144,Jamesborough,CA,05785,1980-10-30,On Leave
1673,Michael,Bridges,michael.bridges@lane.net,2017-10-21,Software Engineer,HR,95981.83,2003,806 Brittany Station Apt. 004,North Victoriaville,IN,41181,2003-01-05,On Leave
1674,Holly,Morgan,holly@.com,2021-05-12,Project Manager,HR,144842.98,2002,884 Silva Valleys Apt. 789,Morenofurt,IL,35537,1961-03-12,Active
1675,Diane,Torres,diane.torres@melendez-jackson.com,2024-02-23,Project Manager,IT,95846.42,2001,17041 Bradley Avenue,Port Grace,WY,68209,1976-12-16,Inactive
1676,Valerie,Smith,valerie.smith@pena-dixon.com,2021-06-20,Software Engineer,Marketing,115050.12,2001,8189 Amber Islands,Blackwellfurt,WY,27053,1966-05-16,On Leave
1677,Kevin,Terry,kevin.terry@company,2023-10-16,Data Analyst,HR,108025.43,2003,0101 Daniel Burg Suite 030,Michaelland,MI,18751,1961-05-15,On Leave
1678,Brandon,Holden,brandon.holden@company,2024-05-09,Sales Representative,Marketing,"$62,897.47",2003,02158 Rebecca Flats Suite 909,Jonesland,ME,63965,1996-03-23,Active
1679,Allison,Ingram,allison.ingram@watson.com,2017-10-14,Sales Representative,IT,65852.69,2002,360 Kevin Way Suite 297,North Timothychester,NE,47633,1998-06-17,Active
1680,Allen,Martinez,allen.martinez@peters.com,2025-01-13,DATA ANALYST,sales,54560.33,,742 Lisa Crest,Bradleystad,SC,10159,1963-08-25,Active
1681,Julie,Mercado,JULIE.MERCADO@THOMPSON.BIZ,2018-03-26,Project Manager,Sales,89790.82,2002,0612 Sanders Views Apt. 562,Molinaton,MN,07774,1998-11-27,Active
1682,Sherry,Evans,sherry.evans@peters.info,2022-09-13,Project Manager,IT,61787.88,,72432 Robertson Isle,West Emilyside,ND,55609,1993-04-02,Inactive
1683,Daniel,Hayden,daniel.hayden@kaiser.net,2020-08-06,Project Manager,IT,"$76,741.57",2003,795 Jose Crossroad Suite 527,Williamland,MO,53259,1960-07-03,On Leave
1684,Mackenzie,Gilbert,mackenzie.gilbert@ward-hart.com,2026-05-05,SOFTWARE ENGINEER,analytics,139996.16,2002,51149 Jeffrey Cliffs,East Ryan,GA,98697,1978-07-26,Inactive
1685,Amy,Jackson,amy.jackson@mccann.info,2018-01-09,Software Engineer,Sales,136072.98,2001,139 Schultz Meadows Apt. 095,East Ann,CT,34014,1988-07-26,On Leave
1686,Charles,Blackwell,CHARLES.BLACKWELL@GOODWIN.ORG,2025-10-22,Project Manager,IT,75162.76,2003,21328 Summers Junction,West Justinland,MO,35486,2000-08-16,Inactive
1687,Brandon,Parker,brandon.parker@johnson.org,2023-05-22,Sales Representative,Sales,55479.24,2003,78938 Cooper Road Apt. 321,North Davidstad,MP,93738,1966-06-20,On Leave
1688,Kenneth,Erickson,kenneth.erickson@garcia-patterson.com,2019-09-01,Project Manager,Marketing,141493.69,,9716 Smith Mall Suite 417,Malonestad,VI,59676,1996-01-05,On Leave
1689,Jill,Brown,jill.brown@myers.com,2019-05-11,Sales Representative,HR,106630.81,2001,0961 Lawrence Square,Bakerview,NJ,02874,1979-04-17,On Leave
1690,Meredith,Richardson,meredith.richardson@scott.com,2022-01-15,HR Specialist,HR,104892.45,,906 Flores Orchard,North James,MA,57148,2001-06-17,Inactive
1691,Jenna,Brown,jenna.brown@baker.com,2023-01-24,Project Manager,Marketing,121496.32,2003,88681 Sanchez Fall,Port Jessicabury,FM,18357,1983-12-01,On Leave
1692,James,Norman,james.norman@wilson.com,2023-04-21,Project Manager,Analytics,60588.19,2001,40925 Chandler Spurs Apt. 207,Michaelland,NH,99462,1966-07-11,Inactive
1693,Amy,Powers,amy.powers@allen-kaufman.com,2017-03-04,Software Engineer,HR,126567.23,,0525 Rebecca Square,East Nicole,NM,09324,1965-04-15,Inactive
1694,Perry,Garrison,perry.garrison@washington.info,2026-11-23,PROJECT MANAGER,marketing,"$92,800.34",2002,21285 Johnson Vista,Jacksonland,PW,14100,1975-02-01,Inactive
1695,Mary,Young,mary.young@gray.com,2024-08-22,Project Manager,Analytics,121704.58,2002,1165 Tony Divide Apt. 679,West Josephchester,AR,07027,1988-12-28,On Leave
1696,Anthony,Parker,anthony.parker@ballard.com,2022-04-26,Data Analyst,Marketing,68425.18,2003,203 Becker Mission Apt. 157,Campbellborough,OK,01271,1982-03-15,Active
1697,Willie,Marshall,willie.marshall@bennett-thomas.com,2018-02-26,Data Analyst,Analytics,"$53,926.71",2002,3973 Michael Locks Suite 740,Parkerfurt,AS,89071,1994-07-23,Active
1698,Robert,Parrish,robert.parrish@gonzalez.com,2025-01-06,PROJECT MANAGER,analytics,128487.42,2002,90542 Hall Islands,Lake Madisonport,DE,67699,1988-07-09,On Leave
1699,Francisco,Warren,francisco@.com,2017-11-27,Project Manager,Sales,108814.75,,4985 Perez Cape,Jasonview,CO,79563,1971-01-25,On Leave
1700,Brittany,Wilkinson,brittany.wilkinson@golden.info,2025-08-18,HR Specialist,IT,"$74,868.53",2001,96405 Frey Mountain Apt. 708,Andersonport,VI,60036,2000-01-11,Inactive
1701,Brian,Castro,brian.castro@bell.com,2025-08-19,project manager,hr,129333.56,2002,974 Jared Rest,Deborahville,GA,08075,1963-10-22,Active
1702,Ashley,Miller,ashley.miller@wilson.com,2026-02-13,Data Analyst,Marketing,110886.43,2001,759 Duane Orchard Suite 162,North Lisa,MH,70543,1987-11-18,On Leave
1703,Brenda,Wiley,brenda.wiley@clark.com,2017-11-26,PROJECT MANAGER,it,"$145,258.79",2002,1599 May Drives Apt. 957,South Sarahshire,AS,52077,1967-12-23,Inactive
1704,Derek,Harrington,derek.harrington@lane.com,2024-12-15,hr specialist,sales,64899.84,,87150 Corey Neck,Norrisfort,WY,35988,1988-09-14,Active
1705,Andrea,Jackson,andrea.jackson@@company.com,2024-03-08,Project Manager,Analytics,121449.49,2002,9701 Scott Ridges Suite 328,East Suzanne,MA,18750,2002-07-22,Inactive
1706,Kelly,Williams,kelly.williams@greer.net,2020-02-23,Sales Representative,IT,90511.55,2001,6864 Melissa Common,Dwayneborough,MO,26065,1976-08-05,Inactive
1707,Thomas,Cortez,thomas.cortez@lopez.org,2019-07-08,HR Specialist,Analytics,"$89,058.79",2001,7579 Courtney Stravenue Suite 588,Crystalland,NH,82100,1979-11-13,On Leave
1708,Charles,Snyder,charles.snyder@roberts.com,2017-04-30,Sales Representative,Marketing,147032.53,,88274 John Inlet,North Adam,DE,02941,1965-10-10,On Leave
1709,Mary,Turner,mary.turner@hale-klein.com,2016-04-07,Data Analyst,HR,130637.98,2002,17276 Scott River Apt. 932,Schmidtfurt,CT,56403,1979-10-18,Active
1710,Seth,Wilcox,seth.wilcox@conner.com,2021-06-23,Data Analyst,HR,73649.81,,900 Wolf Road Apt. 857,New Caleb,MS,03752,1985-10-18,On Leave
1711,Michelle,Evans,michelle.evans@salazar.biz,2020-12-15,HR Specialist,Marketing,118054.72,2002,83700 Bradford Ramp Apt. 071,Lake Julie,NJ,16951,1977-02-21,Active
1712,Kelly,Atkinson,kelly.atkinson@davis.org,2017-03-10,DATA ANALYST,SALES,41959.93,2003,58945 Smith Branch Apt. 495,Kristinashire,IL,95764,1976-06-04,On Leave
1713,Jeffrey,Deleon,jeffrey.deleon@ward.com,2020-04-22,Sales Representative,Sales,"$87,072.06",2001,2627 Jared Common Apt. 475,Christopherton,VA,99948,1975-10-14,On Leave
1714,Steven,Vazquez,steven.vazquez@ward-garrett.biz,2026-02-05,Data Analyst,Sales,72570.43,2001,021 Mark Knolls,New Ryanview,OR,15528,1979-05-19,On Leave
1715,Linda,Martin,linda.martin@martinez.com,2027-02-15,data analyst,it,100910.77,2001,8821 Latoya Walks Suite 785,South Robertfurt,AS,58605,1984-03-27,Inactive
1716,Patrick,Burns,patrick.burns@roach.info,2021-06-24,Project Manager,Sales,68768.59,2002,936 Susan Port Apt. 945,Williamsshire,DE,81462,1967-05-17,Inactive
1717,Melanie,Khan,melanie.khan@howell.info,2023-06-14,Software Engineer,Analytics,"$54,526.86",,9247 Glover Station,Chavezside,PR,72327,1968-11-07,Active
1718,Carol,Edwards,carol.edwards@browning.com,2024-04-14,Data Analyst,HR,88485.93,2002,603 Johnson Forest Suite 319,Lake Hannahport,IN,72260,1965-01-31,On Leave
1719,Anthony,Fields,anthony.fields@johnson.com,2018-09-25,hr specialist,analytics,93684.58,2003,5275 Karen Pass,East Hannah,MP,31789,1992-04-02,Active
1720,Angelica,Hughes,angelica.hughes@@company.com,2021-02-15,Sales Representative,Marketing,113723.86,2001,1778 Jackson Forest Suite 375,West Joanna,NC,29055,1993-11-24,Active
1721,Lisa,Fuentes,lisa.fuentes@jackson-vazquez.biz,2022-03-07,HR Specialist,Analytics,91379.0,2003,679 Lance Knoll,Trevorview,OK,09926,1965-08-03,Active
1722,Jeffrey,Perez,jeffrey.perez@reynolds-williams.net,2023-03-06,Project Manager,Analytics,115655.76,2003,435 Patterson Gardens Apt. 997,Odomport,WY,82307,1978-08-15,On Leave
1723,Teresa,Fisher,teresa.fisher@carlson.org,2021-09-09,Data Analyst,Analytics,115224.75,2003,33406 Hernandez Bypass Apt. 052,Wongborough,MO,72754,2001-05-16,Active
1724,Eric,Shaw,eric.shaw@cross.com,2022-08-16,HR SPECIALIST,IT,106359.84,2002,47448 Mclean Prairie Suite 903,Edwardsside,DC,62928,1969-04-21,On Leave
1725,Robert,Merritt,robert.merritt@green.biz,2025-03-13,Sales Representative,Marketing,131498.94,2002,54657 Myers Groves,Hessmouth,MD,45423,1977-05-14,Active
1726,Kathy,Hill,,2021-02-23,SALES REPRESENTATIVE,SALES,97835.65,2001,1659 Brown Views,Jonathanbury,DE,96510,1988-05-14,On Leave
1727,Kelly,Nguyen,kelly.nguyen@travis.biz,2018-11-19,DATA ANALYST,IT,45639.64,2001,90849 Jose Row,Codybury,SD,02154,1969-05-27,On Leave
1728,Tyler,Vega,tyler.vega@simmons.com,2017-03-27,Software Engineer,Sales,82555.76,2001,2100 Collier Summit,Donovanmouth,GA,25820,1985-12-13,On Leave
1729,Kenneth,Brown,kenneth.brown@sherman.com,2017-08-14,HR Specialist,HR,"$75,659.86",,0007 Meghan Fort Apt. 449,Smithview,MA,76994,1983-07-12,Active
1730,Jerome,Stone,jerome.stone@hernandez.com,2022-07-25,hr specialist,analytics,"$132,938.53",2001,370 James Overpass,East Jameshaven,OK,41874,1974-11-17,Active
1731,Angela,Garcia,angela.garcia@reeves.biz,2021-02-08,Project Manager,Marketing,137442.54,,7218 Sampson Rest Suite 305,Hannahport,VA,19177,1960-06-30,Active
1732,Roger,Martinez,roger.martinez@brown-fox.com,2025-10-12,software engineer,MARKETING,"$48,444.59",2002,0023 Cisneros Lane Suite 231,Moraleston,DC,60182,1983-02-07,Active
1733,Natalie,Douglas,natalie.douglas@martinez.biz,2017-07-07,Sales Representative,Marketing,90815.56,,7613 Nelson Harbor,Billyport,NY,00903,1966-09-30,Active
1734,Zachary,Franklin,ZACHARY.FRANKLIN@EVANS.ORG,2016-06-15,HR Specialist,Analytics,"$55,503.85",,39882 Clark Street,Davidville,MS,53135,1977-04-19,Active
1735,Michael,Smith,michael.smith@orr.org,2026-06-25,Sales Representative,HR,78911.99,2002,752 Brandon Stravenue Suite 723,Lake Michelle,VT,47268,1997-05-08,Active
1736,Hannah,Hall,hannah.hall@hurst-johnston.com,2021-11-26,HR Specialist,IT,"$125,549.02",2002,2352 Green Wall Apt. 036,South Lisashire,SC,07502,1962-10-10,Active
1737,Patrick,Phillips,patrick.phillips@orozco.biz,2016-10-01,Project Manager,Analytics,95153.88,,589 Mcguire Junction,Frenchtown,KY,53877,1994-07-02,On Leave
1738,Rachel,Cruz,rachel.cruz@bailey-baker.info,2023-06-07,sales representative,it,145536.46,,914 Sherry Forge,Patriciachester,VI,90198,2003-07-17,Inactive
1739,Amanda,Adams,amanda.adams@levy.com,2019-08-26,HR Specialist,Marketing,131316.64,2001,2638 Terrell Junction,Kaitlinbury,UT,94319,1989-07-18,On Leave
1740,Colin,Price,colin.price@harvey.net,2018-10-24,HR Specialist,HR,67084.61,2003,866 Shannon Mount Apt. 472,New James,SC,73392,2003-04-16,Inactive
1741,Paul,Galvan,paul.galvan@lee-francis.com,2025-08-23,Sales Representative,Sales,120875.41,2001,495 Alexander Ramp Suite 134,Williamsville,IL,88775,1978-06-10,Active
1742,Christina,Martin,christina.martin@booth.info,2017-07-15,Sales Representative,Marketing,78545.84,2002,3509 Kimberly Way Suite 876,Adamhaven,PW,49062,1962-01-05,On Leave
1743,Angela,Jenkins,angela.jenkins@grant.com,2017-07-11,hr specialist,IT,145426.46,2001,38552 Moore Corners,Alisonbury,MS,36532,1971-07-24,On Leave
1744,Amanda,Melton,amanda.melton@stewart.com,2025-10-11,Software Engineer,Sales,87671.92,,9842 Lauren Underpass,Lake Robertport,MA,02771,1988-11-27,On Leave
1745,Tiffany,Lewis,tiffany.lewis@company,2019-11-27,Software Engineer,IT,"$76,622.63",2003,8481 Catherine Place,East Pamelafort,NC,70515,1966-01-07,Inactive
1746,Wendy,Cooper,wendy.cooper@pierce.com,2024-08-07,Sales Representative,IT,89061.43,2001,7936 Hannah Skyway,Charlesberg,KY,83634,1995-12-28,Inactive
1747,Kevin,Wallace,kevin.wallace@martin.org,2026-10-11,Project Manager,HR,88850.77,2002,6135 Martinez Pine,Lake William,SC,81627,1966-11-30,Inactive
1748,Alyssa,Phelps,alyssa.phelps@harvey-martin.org,2019-11-17,Sales Representative,Sales,129878.68,2003,51644 Cortez Parkway Suite 858,South Kimberlyton,UT,53798,1972-12-18,On Leave
1749,John,Aguirre,JOHN.AGUIRRE@SMITH.NET,2018-09-17,PROJECT MANAGER,sales,"$109,275.01",2001,282 Robinson Isle,Lake Jaime,NC,39513,1971-01-15,Inactive
1750,Jesse,Preston,jesse.preston@roman.com,2020-08-08,HR SPECIALIST,hr,99574.28,2003,012 Murphy Expressway,Brettton,AR,33009,1972-01-04,On Leave
1751,Dennis,Roberson,dennis.roberson@gonzales-chavez.com,2022-08-27,Sales Representative,Sales,"$116,629.05",,428 Jeffery Flats,Carolberg,NM,87788,1983-05-26,Active
1752,Sarah,Johnson,sarah.johnson@kim.com,2021-09-21,Software Engineer,IT,105047.15,2003,494 Hall Circle Suite 692,South Kaitlynchester,NM,64708,1983-02-03,Active
1753,Steven,Marsh,steven.marsh@roberson.com,2023-12-26,HR Specialist,Sales,58089.41,2001,495 Flores Hollow Apt. 740,Danielstad,NH,58391,1995-05-06,Active
1754,Donna,Willis,donna.willis@frederick.com,2022-07-11,Data Analyst,HR,121312.16,2003,5548 Lawrence Burgs,Adamsstad,MT,75830,1968-10-03,Active
1755,Xavier,Smith,xavier.smith@rosales.com,2020-04-02,Software Engineer,IT,86396.08,,038 Orr Squares Suite 546,East Amyhaven,IA,42404,1961-06-14,Inactive
1756,Kevin,Boyd,kevin@.com,2018-06-10,Project Manager,Marketing,"$138,723.82",2003,35259 Hensley Plains Apt. 679,North Christopherberg,AZ,63641,2003-11-03,Inactive
1757,Pamela,Wilson,pamela.wilson@hardy.biz,2020-10-17,Software Engineer,Marketing,122440.94,2002,93005 Rhonda Curve,West Markland,PW,80745,1997-03-10,On Leave
1758,Brooke,Olson,brooke.olson@rose-diaz.com,2024-03-04,Sales Representative,Sales,63212.45,2001,263 Patterson Locks Suite 726,North Sharonview,SC,52161,1997-04-29,On Leave
1759,Leonard,Miller,,2016-10-23,Project Manager,Marketing,149854.08,,26826 Schwartz Run,West Mark,ID,03234,1972-04-16,Active
1760,Debra,Mccann,debra.mccann@hill.info,2023-12-17,Software Engineer,IT,"$87,713.03",2002,499 Lori Brook Apt. 015,Diamondtown,OK,99184,1984-04-12,Active
1761,Melanie,Flores,melanie.flores@graham.net,2023-03-02,Project Manager,Analytics,"$127,297.57",,87027 Rodriguez Station,Port Samanthabury,MH,57263,2001-10-07,Inactive
1762,Andrew,Fitzgerald,andrew.fitzgerald@hoffman.biz,2023-11-30,Data Analyst,Marketing,135170.01,,71457 Woodard Knolls Apt. 185,East Geraldland,HI,03698,1974-02-13,On Leave
1763,Tyler,Banks,tyler.banks@martin.com,2018-09-17,Data Analyst,Analytics,"$48,474.17",2002,00283 Cameron Crescent Suite 503,New Anthony,GA,81369,1980-10-30,Active
1764,Eric,Castillo,eric.castillo@jones-andrews.biz,2024-01-03,SOFTWARE ENGINEER,ANALYTICS,84666.47,2002,0861 Hernandez Light,West Adamborough,WV,71259,2000-07-18,Active
1765,Jason,Ortega,jason@late.com,2019-07-06,SALES REPRESENTATIVE,sales,92781.61,2001,519 Charles Shores,Evelynside,DC,19835,1999-08-31,Active
1766,Wendy,Gutierrez,,2016-05-16,Software Engineer,Marketing,117564.89,2002,003 Guerrero Mall,Simmonsland,MT,85049,1970-11-01,Inactive
1767,Allison,Li,allison.li@edwards-rodriguez.net,2023-11-05,project manager,MARKETING,"$70,226.83",2003,33017 Beth Hollow,Jacquelinemouth,KS,49565,1981-09-10,Inactive
1768,Courtney,Pacheco,courtney.pacheco@barrett.com,2019-01-30,Data Analyst,Sales,"$56,470.68",2001,096 Ballard Trace Suite 623,South Jared,OK,59674,1973-02-23,On Leave
